id,director_id,genre,prob
128907,82579,Thriller,0.166667
128908,87332,War,0.2
128909,54284,Crime,0.047619
128910,58937,Sci-Fi,0.333333
128911,41290,Comedy,0.676056
128912,46145,Crime,0.103896
128913,23090,Family,0.5
128914,54201,Short,1
128915,16554,Fantasy,1
128916,3839,Short,0.186667
128917,37772,Musical,0.2
128918,12279,Drama,1
128919,10732,Mystery,0.111111
128920,42193,Animation,1
128921,24101,Comedy,0.25
128922,26315,Short,0.4
128923,29242,Thriller,0.333333
128924,21788,Musical,0.0487805
128925,78099,Documentary,1
128926,70912,Romance,1
128927,9126,Short,1
128928,76137,Western,1
128929,2693,Crime,1
128930,76136,Short,1
128931,69644,Short,1
128932,45495,Comedy,1
128933,87176,Action,1
128934,18663,Documentary,1
128935,44926,Documentary,1
128936,77103,Adult,1
128937,17340,Thriller,1
128938,72133,Drama,0.8
128939,65240,Musical,0.142857
128940,22312,Drama,1
128941,54667,Action,0.5
128942,86170,Western,0.554455
128943,45913,Comedy,0.333333
128944,79304,Documentary,1
128945,74390,Short,0.5
128946,21370,Musical,0.0909091
128947,62020,Comedy,1
128948,37755,Drama,1
128949,9939,Fantasy,0.166667
128950,30938,Short,1
128951,16014,Horror,0.333333
128952,45233,Mystery,0.5
128953,18027,Comedy,0.666667
128954,46136,Thriller,0.05
128955,31921,Comedy,1
128956,44291,Short,0.0769231
128957,5167,Short,0.4
128958,76338,Drama,0.166667
128959,88117,Drama,0.5
128960,70820,Documentary,1
128961,30570,Thriller,0.00199203
128962,20460,Musical,0.0434783
128963,50380,Sci-Fi,1
128964,64012,Comedy,1
128965,3812,Musical,0.2
128966,18552,Mystery,0.25
128967,146,Documentary,1
128968,57520,Comedy,0.75
128969,80281,Romance,0.125
128970,53739,Drama,0.833333
128971,70805,Drama,0.625
128972,74154,Crime,0.1
128973,3518,Action,0.8
128974,40872,Comedy,0.181818
128975,32901,Documentary,0.5
128976,20443,Drama,0.695652
128977,21028,Short,0.25
128978,64577,Action,0.5
128979,73504,Comedy,1
128980,10872,Short,1
128981,24085,Mystery,0.333333
128982,9196,Family,1
128983,32266,Short,1
128984,53616,Drama,0.5
128985,38852,Documentary,1
128986,60152,Short,0.047619
128987,86415,Short,1
128988,12421,Short,0.4
128989,32708,Comedy,0.4
128990,79285,Fantasy,0.0333333
128991,8984,Drama,1
128992,45962,Action,0.2
128993,34897,Short,1
128994,64648,Documentary,1
128995,52436,Drama,1
128996,82529,Comedy,1
128997,54643,Comedy,0.333333
128998,80755,Documentary,1
128999,67555,Western,0.0714286
129000,11156,Adventure,1
129001,26216,Comedy,0.5
129002,37,Crime,0.6
129003,59389,Comedy,0.666667
129004,58820,Documentary,1
129005,67529,Short,1
129006,87275,Comedy,1
129007,50340,Short,1
129008,31587,Crime,0.5
129009,33151,Short,1
129010,6888,Short,1
129011,64771,Documentary,0.25
129012,38332,Animation,0.125
129013,73971,Action,1
129014,52313,Drama,1
129015,42836,Documentary,1
129016,2910,Drama,0.5
129017,67756,Drama,0.307692
129018,37415,Crime,0.0273973
129019,75325,Thriller,1
129020,54074,Documentary,0.777778
129021,64537,Mystery,0.105263
129022,17132,Romance,0.0416667
129023,61973,Fantasy,1
129024,86022,Thriller,0.142857
129025,48569,Comedy,0.333333
129026,86563,Thriller,0.5
129027,70722,Documentary,0.666667
129028,65748,Romance,0.3
129029,70488,Mystery,0.0263158
129030,11853,Musical,1
129031,57369,Documentary,0.75
129032,67669,Animation,1
129033,42978,Sci-Fi,0.333333
129034,73043,Drama,1
129035,85034,Family,1
129036,68439,Short,0.2
129037,70346,Adventure,0.25
129038,55430,Comedy,1
129039,62238,Documentary,1
129040,29050,Drama,1
129041,46381,Short,1
129042,9828,Adventure,0.333333
129043,61002,Romance,0.25
129044,75106,Horror,0.5
129045,46239,Drama,1
129046,60669,Thriller,0.5
129047,68857,Short,1
129048,18894,Drama,0.285714
129049,35090,Family,1
129050,85803,Horror,0.0555556
129051,62223,Drama,0.5
129052,19991,Documentary,0.25
129053,85919,Documentary,1
129054,11976,Musical,0.166667
129055,40430,Short,0.5
129056,40971,Short,1
129057,12402,Drama,1
129058,43528,Comedy,0.666667
129059,23782,Short,1
129060,45717,Short,1
129061,39888,Action,1
129062,65723,Adventure,0.121212
129063,32993,Romance,0.5
129064,73062,Short,0.5
129065,78207,Drama,0.285714
129066,34479,Short,1
129067,75770,Horror,1
129068,22011,Comedy,0.2
129069,84158,Drama,1
129070,17148,Drama,0.6
129071,49981,Crime,1
129072,2750,Documentary,1
129073,36987,Drama,0.5
129074,52113,Documentary,0.5
129075,4105,Sci-Fi,1
129076,84425,Comedy,1
129077,86599,Drama,1
129078,34554,Thriller,0.6
129079,76234,Animation,1
129080,52948,Musical,0.05
129081,64946,Romance,0.0526316
129082,31137,Action,1
129083,47216,Comedy,0.75
129084,56690,Documentary,1
129085,15520,Short,1
129086,22161,Comedy,0.5
129087,59524,Action,1
129088,3512,Romance,1
129089,36738,Drama,0.5
129090,55538,Adult,1
129091,10254,Adult,0.973684
129092,2536,Short,1
129093,9343,Comedy,0.5
129094,21487,Thriller,0.0714286
129095,67113,Comedy,0.0555556
129096,21829,Comedy,0.5
129097,87674,Comedy,1
129098,48726,Drama,1
129099,24003,Drama,0.5
129100,11987,Documentary,1
129101,11268,Drama,1
129102,26147,Thriller,0.130435
129103,17501,Comedy,0.333333
129104,60879,Sci-Fi,0.5
129105,53358,Documentary,0.333333
129106,40236,Drama,1
129107,37813,Comedy,1
129108,19566,Thriller,0.173913
129109,7638,Animation,0.6
129110,68706,Drama,0.666667
129111,34983,Family,0.142857
129112,12686,Short,0.2
129113,26825,Family,0.6
129114,49563,Short,1
129115,49455,Adult,0.142857
129116,15680,Western,0.166667
129117,2184,Romance,1
129118,23007,Drama,0.666667
129119,35050,Documentary,0.5
129120,43236,Drama,1
129121,4113,Short,1
129122,17242,Crime,0.5
129123,18679,Drama,0.5
129124,86357,Short,1
129125,23157,Comedy,0.114286
129126,32832,Short,1
129127,47398,Drama,1
129128,67627,Drama,0.2
129129,3781,Short,1
129130,75785,Drama,1
129131,35342,Adventure,0.0542636
129132,27392,Thriller,0.5
129133,67101,Action,0.5
129134,27184,Adventure,0.5
129135,88412,Romance,0.5
129136,11007,Drama,0.3
129137,55018,Documentary,0.125
129138,45627,Comedy,1
129139,67602,Romance,1
129140,78591,Comedy,0.5
129141,19165,Drama,0.5
129142,39726,Drama,1
129143,74547,Short,0.4
129144,4742,Action,0.5
129145,88025,Adventure,0.0526316
129146,12864,Short,1
129147,80254,Romance,0.0357143
129148,30627,Documentary,1
129149,43030,Documentary,1
129150,83431,Crime,0.37037
129151,6168,Romance,0.5
129152,82705,Short,1
129153,71749,Documentary,1
129154,37421,Short,1
129155,58046,Family,0.181818
129156,23159,Thriller,0.222222
129157,129,Short,0.6
129158,74298,Short,1
129159,66953,War,0.333333
129160,39392,Thriller,0.05
129161,22663,Drama,1
129162,56266,Animation,1
129163,28848,Short,1
129164,66518,Horror,0.0344828
129165,61563,Short,1
129166,1521,Drama,0.5
129167,34555,Romance,1
129168,20441,Short,0.666667
129169,11951,Short,1
129170,58111,Horror,0.5
129171,17560,Action,0.0757576
129172,16113,Short,0.25
129173,49077,Short,0.72
129174,51283,Comedy,0.75
129175,63887,Short,1
129176,36793,Action,0.111111
129177,4507,Thriller,0.333333
129178,5351,Drama,1
129179,10362,Short,1
129180,87044,Romance,0.333333
129181,63806,Romance,0.5
129182,52315,Crime,0.5
129183,73449,Documentary,0.0263158
129184,27616,Short,1
129185,22444,Sci-Fi,0.166667
129186,47302,Adventure,0.333333
129187,1801,Drama,0.25
129188,48865,Western,0.0833333
129189,13477,Comedy,1
129190,64825,Short,1
129191,35953,Comedy,1
129192,15190,Animation,1
129193,84947,Crime,0.0512821
129194,742,Comedy,0.5
129195,84269,Documentary,1
129196,69571,Short,1
129197,3643,Short,0.666667
129198,39866,Comedy,0.333333
129199,12098,Documentary,0.75
129200,55432,Comedy,0.5
129201,75814,Short,1
129202,48240,Animation,1
129203,23218,Comedy,1
129204,83494,Mystery,1
129205,36338,Romance,0.5
129206,25827,Fantasy,0.333333
129207,32362,Short,1
129208,39081,Horror,1
129209,63771,Music,0.666667
129210,7352,Documentary,1
129211,44904,Thriller,0.333333
129212,63079,Short,0.222222
129213,86243,Western,0.25
129214,88064,Comedy,0.333333
129215,60923,Adult,1
129216,26562,Music,0.5
129217,78303,Drama,0.75
129218,53903,Family,0.230769
129219,37108,Short,0.666667
129220,55850,Comedy,0.444444
129221,55968,Action,0.166667
129222,28359,Drama,1
129223,75297,Family,1
129224,2979,Short,1
129225,75254,Western,0.333333
129226,47221,Fantasy,0.428571
129227,26444,Drama,1
129228,15516,Documentary,1
129229,70314,Drama,0.238095
129230,54915,Short,1
129231,25210,Comedy,1
129232,36162,Crime,0.222222
129233,46,Family,1
129234,43677,Short,0.115385
129235,46382,Fantasy,0.0416667
129236,47978,Thriller,0.5
129237,14280,Romance,0.0512821
129238,84646,Comedy,1
129239,4108,Thriller,1
129240,54499,Drama,0.5
129241,75060,Drama,0.4
129242,80192,Thriller,0.333333
129243,82941,Documentary,1
129244,75370,Action,0.2
129245,3699,Crime,0.111111
129246,47437,Comedy,0.15625
129247,29956,Comedy,0.2
129248,59661,Short,1
129249,31608,Drama,1
129250,3985,Comedy,0.230769
129251,46652,Horror,1
129252,88213,Drama,1
129253,12509,Adventure,1
129254,81055,Short,1
129255,2339,Western,0.166667
129256,58675,Comedy,0.125
129257,16209,Short,1
129258,32828,Documentary,1
129259,64407,Short,0.857143
129260,4278,Action,1
129261,49476,Documentary,0.296296
129262,4117,Crime,0.166667
129263,38436,Short,0.588235
129264,21590,Documentary,1
129265,66322,Short,1
129266,54640,Action,1
129267,63421,Comedy,1
129268,45940,Comedy,0.5
129269,9717,Short,1
129270,65134,Animation,1
129271,77362,Documentary,1
129272,68963,Crime,0.333333
129273,54490,Family,0.333333
129274,71905,Comedy,0.230769
129275,42104,Comedy,1
129276,88783,Crime,0.333333
129277,36981,Documentary,1
129278,6397,Short,0.666667
129279,28518,Animation,1
129280,9890,Comedy,0.428571
129281,34283,Short,0.867925
129282,81623,Drama,0.6
129283,64142,Drama,0.2
129284,51521,Western,0.0178571
129285,71359,Documentary,1
129286,5431,Documentary,1
129287,52393,Romance,0.0277778
129288,88007,Documentary,1
129289,58475,Musical,0.2
129290,3516,Documentary,0.5
129291,7124,Animation,0.764706
129292,76651,Comedy,0.5
129293,41312,Action,0.0769231
129294,87286,Crime,0.5
129295,36096,Family,0.222222
129296,69295,Musical,0.25
129297,19978,War,0.0909091
129298,50267,Short,1
129299,14636,Comedy,1
129300,55375,Documentary,1
129301,81372,Thriller,0.5
129302,47334,Family,0.5
129303,26937,Crime,0.5
129304,76593,Adventure,0.0588235
129305,19777,Drama,0.333333
129306,16971,Short,0.5
129307,44137,Documentary,1
129308,56928,Short,1
129309,30182,Drama,1
129310,31259,Thriller,0.166667
129311,73233,Comedy,0.117647
129312,62225,Crime,0.5
129313,57296,Documentary,1
129314,13135,Short,0.75
129315,56585,Comedy,0.75
129316,73944,Documentary,1
129317,11565,War,0.333333
129318,80978,Short,0.5
129319,32488,Fantasy,1
129320,8673,Adventure,0.125
129321,28436,Drama,0.393939
129322,9214,Sci-Fi,0.375
129323,54472,Horror,1
129324,78798,Drama,0.666667
129325,6785,Musical,0.25
129326,3021,Documentary,1
129327,40357,Short,0.5
129328,73951,Horror,0.0204082
129329,68116,Documentary,1
129330,6531,Romance,0.0816327
129331,68243,Short,1
129332,27346,Musical,0.153846
129333,35761,Drama,0.5
129334,74486,Short,1
129335,16936,Romance,1
129336,57838,Short,1
129337,76482,Comedy,1
129338,71025,Music,0.5
129339,73526,Documentary,1
129340,13703,Drama,0.777778
129341,26120,Comedy,0.0285714
129342,19202,Family,0.0108696
129343,39273,Comedy,1
129344,63666,Short,0.5
129345,87896,Adult,1
129346,44420,Drama,1
129347,73716,Animation,1
129348,46335,Drama,1
129349,84279,Drama,0.5
129350,20857,Short,1
129351,29589,Drama,1
129352,45374,Comedy,0.307692
129353,55560,Drama,0.5
129354,19403,Comedy,1
129355,55966,Family,0.75
129356,66798,Drama,0.6
129357,43084,Short,1
129358,50120,Comedy,0.2
129359,43658,Drama,0.666667
129360,51539,Documentary,1
129361,6172,Documentary,1
129362,65052,Drama,0.294118
129363,78522,Horror,0.027027
129364,79425,Documentary,0.75
129365,32669,Mystery,0.0909091
129366,53746,Adventure,0.363636
129367,37643,Sci-Fi,1
129368,36290,Animation,0.923077
129369,1426,Documentary,0.8
129370,77928,Action,1
129371,12664,Documentary,1
129372,53954,Musical,0.333333
129373,26663,Horror,0.5
129374,71108,Sci-Fi,0.3
129375,70275,Sci-Fi,0.25
129376,21431,Mystery,0.333333
129377,22652,Comedy,1
129378,78205,Drama,1
129379,80462,Short,1
129380,79257,Comedy,1
129381,10502,Musical,1
129382,20828,Documentary,0.333333
129383,18816,Comedy,1
129384,37584,Drama,1
129385,22185,Short,1
129386,27179,Drama,1
129387,79726,Fantasy,1
129388,66439,Sci-Fi,0.0169492
129389,80943,Romance,0.4
129390,81036,Drama,1
129391,5537,Short,0.5
129392,9590,Documentary,0.5
129393,57940,Comedy,0.5
129394,30581,Romance,1
129395,75421,Comedy,0.5
129396,58551,Family,0.2
129397,3735,Animation,1
129398,79334,Comedy,1
129399,75348,Thriller,1
129400,25659,Crime,0.263158
129401,72298,Short,1
129402,53721,Romance,0.111111
129403,80167,Comedy,0.4
129404,25658,Adult,1
129405,55650,Short,1
129406,76021,Crime,1
129407,76459,Drama,0.333333
129408,34225,Sci-Fi,0.111111
129409,73924,Comedy,0.5
129410,71049,Drama,0.6
129411,3791,Short,1
129412,1504,Comedy,0.285714
129413,28817,Documentary,0.5
129414,47953,Comedy,1
129415,16359,Drama,0.75
129416,54955,Sci-Fi,0.2
129417,30223,Comedy,1
129418,82674,Documentary,1
129419,84353,Music,0.1
129420,54153,Short,1
129421,32343,Drama,1
129422,12425,Horror,0.0454545
129423,8523,Romance,0.5
129424,59802,Family,1
129425,71436,Documentary,0.0454545
129426,47076,Drama,0.222222
129427,9867,Drama,1
129428,45807,Sci-Fi,0.25
129429,43375,Documentary,1
129430,63715,Family,0.461538
129431,5846,Romance,1
129432,36792,Comedy,0.666667
129433,22059,Comedy,0.25
129434,47067,Family,1
129435,20144,Comedy,1
129436,8094,Horror,0.25
129437,34553,Action,1
129438,47396,Mystery,0.272727
129439,78439,Sci-Fi,0.037037
129440,68283,Sci-Fi,0.037037
129441,31252,Family,1
129442,54716,Thriller,0.333333
129443,27391,Documentary,1
129444,26488,Horror,1
129445,17537,Short,0.5
129446,13018,Drama,1
129447,18473,Fantasy,0.0294118
129448,30079,Thriller,0.5
129449,12960,Short,0.105263
129450,14070,Comedy,0.05
129451,31551,Comedy,0.666667
129452,67650,Short,1
129453,59437,Comedy,1
129454,45650,Drama,0.5
129455,9744,Horror,0.111111
129456,6034,Short,1
129457,19163,Crime,0.0666667
129458,4508,Romance,0.25
129459,50801,Drama,1
129460,9596,Drama,0.5
129461,88278,Short,1
129462,9829,Comedy,0.5
129463,46436,Animation,1
129464,66176,Documentary,1
129465,29299,Documentary,0.5
129466,5702,Short,1
129467,46623,Comedy,0.28
129468,46907,Short,1
129469,82260,Musical,0.333333
129470,16856,Adventure,0.0555556
129471,84033,Short,1
129472,5785,Short,1
129473,38066,Drama,0.666667
129474,70246,Animation,1
129475,39124,Fantasy,0.5
129476,43305,Crime,0.0833333
129477,25331,Drama,1
129478,47617,Horror,0.206897
129479,62180,Action,0.0555556
129480,12084,Thriller,0.2
129481,1457,Short,1
129482,75626,Short,0.857143
129483,25303,Documentary,1
129484,21086,Drama,0.5
129485,74998,Documentary,1
129486,8987,Documentary,1
129487,16758,Drama,1
129488,43983,Family,1
129489,79160,Documentary,0.75
129490,193,Drama,0.1
129491,912,Documentary,1
129492,63601,Horror,1
129493,53539,Romance,1
129494,405,Animation,1
129495,45200,Action,1
129496,6026,Sci-Fi,0.333333
129497,21343,Comedy,0.333333
129498,998,Animation,1
129499,5491,Crime,0.333333
129500,88451,War,1
129501,66282,Short,0.111111
129502,4516,Short,1
129503,64672,Thriller,0.2
129504,69249,Thriller,1
129505,8608,Comedy,0.428571
129506,16849,Comedy,1
129507,70769,Drama,1
129508,33235,Short,0.5
129509,51945,Horror,0.5
129510,8691,Comedy,0.153846
129511,13331,Drama,0.666667
129512,33283,Documentary,1
129513,70112,Short,0.666667
129514,822,Musical,0.25
129515,86607,Comedy,1
129516,44783,Horror,1
129517,4758,Drama,1
129518,4031,Comedy,0.875
129519,73502,Horror,0.333333
129520,25457,Documentary,0.0909091
129521,57377,Short,1
129522,61353,Romance,0.125
129523,80407,Thriller,0.4
129524,88796,Adventure,0.0192308
129525,4114,Comedy,0.965517
129526,61864,Drama,0.4
129527,32750,Comedy,1
129528,32501,Comedy,1
129529,86539,Music,0.5
129530,77689,Short,0.333333
129531,28505,Comedy,1
129532,68925,Horror,0.5
129533,24343,Comedy,1
129534,14975,Documentary,0.0555556
129535,66083,Thriller,1
129536,72250,Animation,1
129537,10172,Short,0.4
129538,49737,Mystery,0.2
129539,46966,Short,1
129540,51854,Crime,0.5
129541,30829,Comedy,0.666667
129542,81333,Romance,1
129543,59764,Animation,0.769231
129544,7675,Drama,0.0909091
129545,75768,Short,1
129546,36726,Drama,0.234043
129547,11894,Thriller,0.166667
129548,37998,Mystery,0.666667
129549,87935,Comedy,1
129550,63033,Short,1
129551,78992,Horror,1
129552,46564,Comedy,0.0714286
129553,50547,Short,1
129554,52848,Documentary,1
129555,42236,Comedy,1
129556,22983,Family,0.125
129557,686,Short,1
129558,4848,Short,1
129559,72760,Romance,0.0588235
129560,17977,Crime,0.25
129561,51951,Family,1
129562,58456,Short,0.142857
129563,34907,Short,1
129564,56598,Romance,0.333333
129565,72033,Short,0.666667
129566,39520,Documentary,1
129567,73163,Romance,0.25
129568,9611,Mystery,1
129569,52172,Documentary,0.5
129570,74006,Drama,0.666667
129571,88579,Family,0.4
129572,73362,Comedy,0.857143
129573,19298,Fantasy,0.0357143
129574,17064,Thriller,1
129575,36369,Romance,0.333333
129576,52469,Comedy,1
129577,14014,Short,1
129578,9112,War,1
129579,74834,Thriller,1
129580,28005,Adult,1
129581,39796,Animation,1
129582,63543,Short,1
129583,68515,Animation,1
129584,60627,Comedy,0.5
129585,6362,Mystery,0.3
129586,34899,Sci-Fi,0.05
129587,76978,Action,0.333333
129588,17844,Short,1
129589,7165,Drama,0.5
129590,40129,Drama,1
129591,1989,Horror,1
129592,14242,Crime,1
129593,39734,Comedy,1
129594,15627,Documentary,1
129595,66218,War,0.0434783
129596,35801,Drama,0.25
129597,66875,Short,1
129598,64520,Drama,0.166667
129599,51132,Sci-Fi,1
129600,83440,Short,1
129601,2618,Adult,1
129602,2442,Comedy,1
129603,41206,Thriller,0.133333
129604,19955,Documentary,1
129605,60511,Romance,0.1
129606,39618,Romance,0.153846
129607,2193,Comedy,0.75
129608,6438,Comedy,0.25
129609,62998,Documentary,0.2
129610,57720,Adult,1
129611,69199,Short,1
129612,45971,Comedy,0.625
129613,52144,Mystery,1
129614,68516,Drama,0.25
129615,3914,Crime,0.102564
129616,76739,Horror,1
129617,33236,Comedy,1
129618,42769,Documentary,1
129619,19504,Short,1
129620,64622,Short,0.75
129621,22457,Documentary,1
129622,80255,Drama,1
129623,8015,Comedy,1
129624,5560,Action,0.333333
129625,47208,Drama,1
129626,63098,Musical,1
129627,5477,Action,0.5
129628,34805,Drama,1
129629,83656,Thriller,0.2
129630,44289,Crime,0.166667
129631,16173,Comedy,0.166667
129632,84768,Short,1
129633,20176,Mystery,0.5
129634,78014,Family,1
129635,24528,Adventure,1
129636,76361,Short,1
129637,44833,Comedy,0.0909091
129638,27050,Drama,0.5
129639,13457,Documentary,1
129640,46891,Fantasy,0.0285714
129641,16031,Comedy,1
129642,14292,Musical,0.153846
129643,76662,Drama,0.333333
129644,14398,Drama,1
129645,46705,Short,0.5
129646,72085,Drama,1
129647,32098,Comedy,1
129648,28538,Horror,1
129649,67923,Drama,0.666667
129650,14293,Western,0.0555556
129651,46670,Documentary,1
129652,42512,Sci-Fi,1
129653,30160,Fantasy,0.5
129654,45593,Thriller,1
129655,78474,Thriller,1
129656,47183,Romance,1
129657,73220,Comedy,0.333333
129658,9227,Romance,0.0833333
129659,79420,Short,0.5
129660,63678,Drama,0.666667
129661,81325,Mystery,0.5
129662,35932,Musical,0.195652
129663,36771,Thriller,0.125
129664,56338,Music,1
129665,67855,Adventure,0.5
129666,80298,Documentary,0.333333
129667,67176,Drama,1
129668,82530,Animation,1
129669,88069,Drama,0.571429
129670,10457,Documentary,0.0454545
129671,14786,Comedy,0.5
129672,19031,Comedy,0.15625
129673,21127,Adult,1
129674,33638,Short,0.5
129675,50860,Drama,0.666667
129676,61369,Adventure,0.5
129677,45093,Documentary,1
129678,17359,Comedy,1
129679,80028,Animation,1
129680,66084,Romance,1
129681,13114,Comedy,0.0526316
129682,64764,Short,0.5
129683,82219,Documentary,0.142857
129684,38208,Drama,1
129685,37521,Musical,0.5
129686,25805,Drama,0.2
129687,48033,Short,0.666667
129688,13070,Drama,0.75
129689,70661,Romance,0.2
129690,54192,Drama,0.5
129691,52278,Short,1
129692,66333,Romance,1
129693,39626,Short,1
129694,54441,Drama,0.9375
129695,17292,Musical,0.00909091
129696,41501,Comedy,0.692308
129697,10907,Short,1
129698,54017,Mystery,1
129699,57336,Western,0.0224719
129700,57817,Comedy,0.333333
129701,80748,Short,1
129702,6579,Short,0.25
129703,76146,Horror,1
129704,8493,Drama,1
129705,62350,Drama,0.666667
129706,41180,Action,1
129707,8742,Drama,0.333333
129708,41706,Drama,0.666667
129709,53934,Mystery,1
129710,6159,War,0.0909091
129711,20691,Comedy,0.2
129712,16955,Documentary,1
129713,36618,Romance,0.285714
129714,35298,Short,0.5
129715,82828,Drama,1
129716,70812,Documentary,1
129717,3,Drama,1
129718,66567,Documentary,1
129719,78251,Drama,0.4
129720,49078,Comedy,1
129721,82579,Drama,0.166667
129722,66818,Thriller,0.0294118
129723,63768,Short,1
129724,12227,Romance,0.5
129725,34966,Short,1
129726,50350,Drama,1
129727,48626,Short,0.5
129728,65045,Fantasy,0.25
129729,54595,Drama,1
129730,7172,Short,1
129731,69623,Drama,1
129732,35494,Drama,1
129733,59897,Adventure,0.025
129734,34319,Romance,0.125
129735,88482,Comedy,1
129736,13150,Animation,1
129737,18447,Short,1
129738,29495,Crime,0.5
129739,45231,War,0.166667
129740,8589,Horror,1
129741,86393,Fantasy,0.0943396
129742,67727,Short,0.166667
129743,2881,Short,1
129744,68126,Drama,1
129745,29002,Drama,0.577465
129746,9415,Documentary,1
129747,71450,Crime,0.0666667
129748,34725,Western,0.333333
129749,84110,Drama,1
129750,50396,Drama,0.25
129751,26063,Documentary,0.04
129752,65342,Comedy,1
129753,56019,Comedy,1
129754,38538,Comedy,0.277778
129755,79798,Short,0.6
129756,58373,Sci-Fi,0.5
129757,35513,Short,0.25
129758,78838,Documentary,1
129759,11690,Drama,1
129760,64232,Short,0.25
129761,63119,Sci-Fi,1
129762,31407,Thriller,0.5
129763,18348,Music,1
129764,67063,Short,0.2
129765,833,Animation,1
129766,11264,Musical,1
129767,21506,Crime,1
129768,29021,Short,1
129769,76774,Thriller,0.0666667
129770,51647,Drama,0.555556
129771,15423,Thriller,0.0833333
129772,21324,Horror,1
129773,23761,Drama,0.3125
129774,43309,Thriller,0.333333
129775,60380,Adult,1
129776,68295,Drama,0.6
129777,26252,Crime,0.2
129778,64769,Documentary,1
129779,43800,Horror,0.2
129780,79533,Drama,0.5
129781,43650,Short,1
129782,64607,Horror,0.5
129783,23663,Drama,1
129784,61456,Comedy,1
129785,23555,Documentary,1
129786,57782,Romance,0.5
129787,12425,Drama,0.242424
129788,50944,Sci-Fi,0.05
129789,82576,Action,0.5
129790,83099,Drama,0.25
129791,22727,Thriller,1
129792,52133,Comedy,0.285714
129793,30725,Crime,0.285714
129794,65044,Short,1
129795,87520,Short,1
129796,65618,Drama,1
129797,53036,Romance,0.5
129798,49803,Drama,0.5
129799,31895,Family,0.25
129800,43560,Drama,0.333333
129801,22267,Adult,1
129802,43457,Thriller,0.5
129803,52309,Short,1
129804,67256,Documentary,1
129805,1328,Documentary,0.0909091
129806,19851,Music,1
129807,4944,Short,0.25
129808,22166,Drama,1
129809,13427,Comedy,0.333333
129810,8857,Short,1
129811,46709,Crime,1
129812,44144,Comedy,0.5
129813,23386,Documentary,0.333333
129814,62568,Mystery,1
129815,25150,Animation,0.5
129816,84941,Short,1
129817,36791,Action,0.25
129818,14063,Documentary,1
129819,40407,Short,1
129820,38512,Fantasy,0.4
129821,12331,Crime,0.0714286
129822,79341,Crime,0.25
129823,28578,Comedy,0.566667
129824,72863,Comedy,0.333333
129825,17589,Drama,0.5
129826,4854,Drama,0.4
129827,5579,Documentary,0.5
129828,80938,Drama,0.666667
129829,59544,Drama,1
129830,69262,Crime,0.538462
129831,37653,Short,1
129832,33465,Documentary,0.03125
129833,77610,Short,0.5
129834,21005,Short,0.5
129835,25015,Music,0.0285714
129836,47218,Comedy,1
129837,59436,Documentary,1
129838,7995,Action,1
129839,81523,Short,0.5
129840,74855,Comedy,0.227273
129841,81344,Family,0.5
129842,41536,Thriller,0.333333
129843,37486,Drama,1
129844,51708,Romance,1
129845,1753,Horror,0.1
129846,69036,Drama,1
129847,15566,Documentary,1
129848,83409,Documentary,1
129849,10433,Drama,1
129850,83233,Adventure,0.5
129851,17748,Romance,0.25
129852,31827,Drama,0.5
129853,16261,Drama,0.555556
129854,18815,Action,0.0909091
129855,27071,Animation,1
129856,53956,Comedy,0.133333
129857,84814,Documentary,1
129858,36422,Music,1
129859,30124,Documentary,1
129860,20026,Mystery,0.0714286
129861,43101,Adventure,0.8
129862,24346,Short,0.725
129863,51253,Fantasy,1
129864,17389,Action,0.25
129865,75179,Thriller,1
129866,42967,Drama,0.5
129867,88324,Romance,0.444444
129868,183,Crime,1
129869,73626,Short,1
129870,17021,Short,1
129871,9422,Comedy,1
129872,31065,Drama,1
129873,68584,Action,0.2
129874,40335,Music,1
129875,19550,Documentary,0.5
129876,34978,Drama,0.142857
129877,59535,Comedy,1
129878,3984,Documentary,0.117647
129879,76155,Documentary,0.666667
129880,87505,Crime,0.129032
129881,71651,Adventure,0.3125
129882,80345,Drama,0.666667
129883,78848,Drama,1
129884,47287,Musical,0.166667
129885,3566,Documentary,0.0571429
129886,3348,Comedy,0.4
129887,73065,Fantasy,0.5
129888,76840,Romance,0.384615
129889,46235,Short,1
129890,23076,Drama,0.666667
129891,41639,Drama,0.5
129892,19252,Family,1
129893,39631,Romance,0.333333
129894,52877,Drama,1
129895,18499,Drama,0.5
129896,19151,Sci-Fi,0.04
129897,73215,War,0.25
129898,74954,Short,0.0909091
129899,35295,Horror,1
129900,1427,Comedy,0.1
129901,18349,Short,0.0625
129902,84277,Short,0.333333
129903,35288,Documentary,0.0833333
129904,38636,Comedy,1
129905,68861,Drama,1
129906,71268,Comedy,1
129907,40825,Short,0.333333
129908,60114,Crime,1
129909,46385,Drama,1
129910,12749,Crime,1
129911,60030,Comedy,0.166667
129912,86192,Short,1
129913,66946,Drama,1
129914,20521,Mystery,0.0833333
129915,16578,Comedy,0.333333
129916,68462,Short,0.436364
129917,6447,Short,1
129918,88340,Drama,0.25
129919,24714,Documentary,1
129920,38396,Drama,0.5
129921,43544,Romance,0.375
129922,49634,Drama,1
129923,26636,Horror,1
129924,81319,Documentary,0.5
129925,63052,Short,1
129926,9298,Fantasy,0.1
129927,85497,Sci-Fi,0.166667
129928,12275,Short,0.5
129929,41362,Documentary,1
129930,44377,Romance,0.5
